<<<<<<< HEAD:project I/rawData/entity_table_japan.csv
system_id,word,ner
656,日本,GPE
656,上午,TIME
656,新今宮,ORG
656,伏見稻荷大社,FAC
656,下午,TIME
656,藤吉本店平等院宇治公園,FAC
656,伊藤,GPE
656,衛門宇治,PERSON
656,奈良新今宮,FAC
656,日本,GPE
656,上午,TIME
656,下午,TIME
656,金閣寺,FAC
656,晚上,TIME
656,弘京都站前店大阪新今宮,FAC
656,日本,GPE
656,上午,TIME
656,新今,GPE
656,宮姬,GPE
656,神戶,GPE
656,下午,TIME
656,生田神社,ORG
656,巴克美利堅,PERSON
656,神戶,GPE
656,臨海樂園,FAC
656,大阪,GPE
656,九,CARDINAL
656,ＪＲ夢咲線環球城,FAC
656,關西,GPE
656,南海電鐵機場線,FAC
656,大阪機場線,FAC
656,南海,LOC
656,關西機場,FAC
657,迪士尼,ORG
657,迪士尼,PERSON
657,當天,DATE
657,前天,DATE
657,第四天,DATE
657,迪士尼,FAC
657,兩,CARDINAL
657,第次,ORDINAL
657,二,ORDINAL
657,三,ORDINAL
658,十月中,DATE
658,北海道,GPE
658,日本,GPE
658,松山,GPE
658,三,CARDINAL
658,羽田,GPE
658,子申報,WORK_OF_ART
658,日本,GPE
658,日本,GPE
658,第二天,DATE
658,北海道,GPE
658,早上,TIME
658,六,CARDINAL
658,第場,ORDINAL
658,羽田,GPE
658,北海道,GPE
658,北海道,GPE
658,那幾天,DATE
658,第三天,DATE
658,第次,ORDINAL
658,北海道,GPE
658,第次,ORDINAL
658,日本,GPE
658,第次,ORDINAL
658,三年,DATE
658,第首,ORDINAL
658,第二,ORDINAL
658,下天後,DATE
658,札幌市區,GPE
658,札幌,GPE
658,北海道大學,ORG
658,北海道大學,FAC
658,北海道,GPE
658,第四天,DATE
658,這天,DATE
658,昨天,DATE
658,中島公園,FAC
658,第五天,DATE
658,早上,TIME
658,北海道神宮,FAC
658,蘿莉,PERSON
658,北海道,GPE
658,北海道,GPE
658,北海道神宮,FAC
658,小樽,GPE
658,晚上,TIME
658,小樽運河,LOC
658,札幌,GPE
658,晚上,TIME
658,札幌車站,FAC
658,五天四夜,TIME
658,第天,DATE
658,早上,TIME
658,東京,GPE
658,新千歲,DATE
658,東京,GPE
658,中午,TIME
658,涉谷,GPE
658,涉谷,PERSON
658,蘭排隊,ORG
658,這天,DATE
658,下午點半,TIME
658,傑尼斯,PERSON
658,第次,ORDINAL
658,第二天,DATE
658,第天,DATE
658,早上十點多,TIME
658,機座位,ORG
658,地勤會,ORG
658,衛福部,ORG
658,衛福部,ORG
658,七天,DATE
658,第天傍晚,TIME
658,五天,DATE
658,羽田,PERSON
658,第天,DATE
658,川東橫,LOC
658,第二,ORDINAL
658,品川,GPE
658,麥當勞,ORG
658,兩,CARDINAL
658,羽田機場,FAC
658,羽田,GPE
658,飛札幌,PERSON
658,羽田,GPE
658,松山,GPE
658,新千歲,DATE
658,羽田,PERSON
658,日本,GPE
658,十點,TIME
658,晚上八點多,TIME
659,大阪,GPE
659,萬豪,ORG
659,康萊德酒店,ORG
659,日本,GPE
660,昨天,DATE
660,明年月,DATE
660,東京,GPE
660,台虎航東京巨蛋飯店,FAC
660,中午,TIME
660,虎航,ORG
660,虎航東京巨蛋,FAC
661,東京地鐵,FAC
661,桃園,GPE
661,成田飯店,FAC
661,濱松町世貿大樓,FAC
661,澀谷,GPE
661,安田講堂,FAC
661,北澤,PERSON
661,築地谷根,GPE
661,秋葉,LOC
661,東京,GPE
661,大井賽馬場,FAC
661,成田桃園,GPE
661,第二,ORDINAL
661,東京,GPE
661,白天,TIME
661,晚上,TIME
661,東京,GPE
661,池袋,LOC
661,秋葉,LOC
662,三,CARDINAL
662,大阪,GPE
663,東京,GPE
663,日文,LANGUAGE
663,中文,LANGUAGE
663,東京,GPE
663,年前,DATE
663,日文,LANGUAGE
664,成田飯店,FAC
664,野明治神宮,FAC
664,任天堂,ORG
664,木更津,GPE
664,傍晚,TIME
664,東京站,FAC
664,東京車站,FAC
664,富士山,LOC
664,晚上,TIME
664,新宿,LOC
664,上野西洋美術館,FAC
664,東照宮,FAC
664,北澤,PERSON
664,北澤,PERSON
664,上野,GPE
664,東京鐵塔築地,GPE
664,大井賽馬場,FAC
664,東京大學,ORG
664,東京,GPE
664,京成,GPE
664,上野成田,GPE
664,澀谷,GPE
664,明治神宮,FAC
664,阿夫利,PERSON
664,東大,ORG
665,台灣虎航,ORG
665,大阪機場,FAC
665,桃園大阪關西,GPE
665,公斤,QUANTITY
665,桃園,GPE
665,日本,GPE
665,日,GPE
665,關西,LOC
665,晚上,TIME
666,今天,DATE
666,富士山,LOC
666,日本氣象廳,ORG
666,中文,LANGUAGE
666,日本氣象廳,ORG
667,中午點半,TIME
667,公斤,QUANTITY
667,兩,CARDINAL
668,台灣虎航,ORG
668,岡山機場,FAC
668,桃園岡山,GPE
668,桃園大阪,GPE
668,關西,GPE
668,桃園,GPE
668,福岡,GPE
668,名古屋,GPE
668,年月,DATE
668,沖繩,GPE
669,台灣虎航,ORG
669,台灣虎航,ORG
669,日,GPE
669,日方,GPE
669,日方,GPE
669,虎航,ORG
669,日本,GPE
669,日方,GPE
669,台,GPE
669,日,GPE
669,台灣,GPE
669,台灣虎航,ORG
669,四/六,CARDINAL
669,成田桃園,GPE
669,四/六,CARDINAL
669,桃園,GPE
669,沖繩,GPE
669,沖繩桃園,GPE
669,桃園成田,GPE
669,成田桃園,GPE
669,桃園成田,LOC
669,成田桃園,GPE
669,桃園,GPE
669,高雄,GPE
669,成田高雄,GPE
669,桃園,GPE
669,羽田桃園,GPE
669,桃園大阪,GPE
669,大阪桃園,GPE
669,二/五|日/四日,DATE
669,二/四/五,DATE
669,桃園大阪,GPE
669,六,CARDINAL
669,六日,DATE
669,大阪桃園,GPE
669,六日,DATE
669,高雄大阪,GPE
669,大阪,GPE
669,桃園福岡,GPE
669,福岡桃園,GPE
669,福岡,GPE
669,二/五,CARDINAL
669,福岡高雄,GPE
669,桃園,GPE
669,沖繩,GPE
669,沖繩,GPE
669,岡山/茨城,GPE
669,仙台,GPE
669,這兩天,DATE
669,成田,GPE
669,茨城,GPE
669,茨城,GPE
669,成田,GPE
670,高雄,GPE
670,東京,GPE
670,上野,GPE
670,東京,GPE
670,日本,GPE
670,五年前,DATE
670,京阪,GPE
670,廣島,GPE
670,沖繩,GPE
670,第次,ORDINAL
670,東京,GPE
670,前天,DATE
670,明天,DATE
671,日本,GPE
671,台灣虎航,ORG
671,仙台機場,FAC
671,桃園仙台,GPE
671,桃園,GPE
671,仙台桃園,GPE
671,東京,GPE
671,成田桃園,GPE
671,東京羽田,GPE
671,桃園,GPE
671,年月,DATE
672,日本,GPE
672,台灣虎航,ORG
672,茨城機場,FAC
672,桃園茨城,GPE
672,桃園,GPE
673,兩,CARDINAL
673,淺草銀座線,FAC
673,成田飯店,FAC
673,李淺草雷門,LOC
673,隅田川,LOC
673,阿美橫町,LOC
673,東京駅番街,FAC
673,成田,GPE
673,東京,GPE
673,台場大江,LOC
673,兩,CARDINAL
674,第次,ORDINAL
674,桃園,GPE
674,飛岡山,LOC
674,前天,DATE
674,大阪關西機場,FAC
674,下午,TIME
674,傍晚,TIME
674,岡山,GPE
674,早上,TIME
674,下午,TIME
674,傍晚,TIME
674,第三,ORDINAL
674,台灣虎航,ORG
674,大阪機場,FAC
674,桃園大阪關西,GPE
674,公斤,QUANTITY
674,李額,PERSON
674,桃園,GPE
674,日本,GPE
675,高雄,GPE
675,大阪,GPE
675,早上,TIME
675,幾天幾夜,TIME
676,虎航,ORG
676,京都,GPE
676,四晚,TIME
676,大阪,GPE
676,大阪,GPE
676,心齋橋,GPE
676,道頓堀,GPE
676,梅田,GPE
676,阪京,GPE
676,四,CARDINAL
676,京四阪,LOC
676,大阪,GPE
676,大阪城,GPE
676,心齋橋,LOC
676,二,CARDINAL
676,三天,DATE
676,京都,GPE
676,三,CARDINAL
676,大阪飯店,FAC
676,傍晚,TIME
676,捷轉高鐵,ORG
676,台中,GPE
676,大阪,GPE
676,波站心齋橋站,FAC
676,京都,GPE
676,四晚,TIME
676,京都站,FAC
676,三四星級飯店,FAC
676,阪京,GPE
676,四,CARDINAL
676,兩,CARDINAL
676,傍晚,TIME
676,心齋橋,LOC
676,大阪,GPE
676,九點,TIME
676,大阪,GPE
676,大阪,GPE
676,李後飯店,FAC
676,這天下午,TIME
676,傍晚,TIME
676,京都站,FAC
676,晚上,TIME
676,京都,GPE
676,夜楓,PERSON
676,這三天,DATE
676,京都站,FAC
676,稻荷大社,FAC
676,宇治,GPE
676,金閣寺清水寺,FAC
676,三天,DATE
676,兩,CARDINAL
676,二,CARDINAL
676,北野,GPE
676,晚上,TIME
676,京都站,FAC
676,四,CARDINAL
676,河原町,LOC
676,東京,GPE
676,京都,GPE
676,京都站,FAC
676,台中車站,FAC
676,姬路神戶奈良,GPE
676,日楓定,PERSON
676,兩,CARDINAL
676,三,CARDINAL
676,四,CARDINAL
676,舞鶴,PERSON
676,魚福,GPE
676,川崎,PERSON
676,京阿尼商店,ORG
676,京極寺町,GPE
676,梅田,GPE
677,兩,CARDINAL
677,虎航桃園,GPE
677,關西機場,FAC
677,關西,GPE
677,嵐山,LOC
677,新大阪,GPE
677,岡山,GPE
677,岡山,GPE
677,岡山,GPE
677,夢二美術館,FAC
677,倉敷,GPE
677,岡山,GPE
677,岡山高松,GPE
677,女木島,LOC
677,高松,GPE
677,高松,GPE
677,高松,GPE
677,寒霞溪,LOC
677,小豆島,LOC
677,小豆島,LOC
677,宇野直島,LOC
677,直島,LOC
677,宇野大阪,GPE
677,難波,GPE
677,下午,TIME
677,難波,GPE
677,京都,GPE
677,嵐山,LOC
677,京都,GPE
677,馬崛站,FAC
677,亀岡站,FAC
677,嵯峨嵐山,LOC
677,北野天滿宮,FAC
677,夜楓,PERSON
677,大阪,GPE
677,難波,GPE
677,台灣,GPE
677,飛岡山,LOC
677,瀨戶,LOC
677,大阪,GPE
677,關西,GPE
677,京阪,GPE
677,兩千日幣,MONEY
678,第波,ORDINAL
678,日本,GPE
678,大阪,GPE
678,東京,GPE
678,晚上,TIME
678,今天,DATE
678,半小時,TIME
678,上野,GPE
678,新宿,GPE
678,日文,LANGUAGE
678,台灣,GPE
678,日,GPE
678,法,GPE
678,當日,DATE
678,當日,DATE
678,六點半,TIME
678,四點半,TIME
678,下午,TIME
678,半小時,TIME
678,澀谷,GPE
678,七千円,MONEY
678,新宿都廳,FAC
678,二,CARDINAL
678,日本,GPE
678,第號,DATE
678,五,CARDINAL
678,兩小時,TIME
678,六點,TIME
678,日本人,NORP
678,萬日幣,MONEY
678,今天,DATE
678,兩,CARDINAL
678,兩個半小時,TIME
678,日本,GPE
678,日本,GPE
678,日,GPE
679,東京池袋,GPE
679,五月,DATE
679,五,CARDINAL
679,五,CARDINAL
679,五,CARDINAL
679,東京,GPE
680,月底,DATE
680,札幌,GPE
680,北海道大學,FAC
680,銀杏大道,FAC
680,日本,GPE
680,半天,DATE
680,北海道大學,ORG
680,銀杏大道,PERSON
680,約月底~月,DATE
680,北大,ORG
680,金葉祭,EVENT
680,札幌地鐵南北線,FAC
680,銀杏大道,FAC
680,北海道大學,ORG
680,銀杏大道,FAC
680,長公尺,QUANTITY
680,札幌,GPE
680,北海道大學,ORG
680,北海道,GPE
680,二,CARDINAL
680,北海道大學綜合博物館,FAC
680,東京大學,ORG
680,古河紀念講堂,FAC
680,法國,GPE
680,下午,TIME
680,小河,LOC
680,北大,ORG
680,北大,ORG
680,義式冰淇淋,PRODUCT
680,北大,ORG
680,瑪德蓮,PERSON
680,兩,CARDINAL
680,北大,ORG
680,瑪德蓮,PERSON
680,北大,ORG
680,秋天,DATE
680,北海道,GPE
680,月底,DATE
680,北海道大學,ORG
680,秋天,DATE
680,札幌,GPE
680,北海道大學,FAC
681,前三天,DATE
681,新宿,GPE
681,虎航,ORG
681,四點,TIME
681,羽田,GPE
681,豐洲,LOC
681,下午,TIME
681,新宿,GPE
681,晚上,TIME
681,新宿,GPE
681,新宿巴士站,FAC
681,迪士尼海洋,LOC
681,東京車站,FAC
681,迪士尼,ORG
681,河口湖,LOC
681,冬天,DATE
681,富士山,LOC
681,二,CARDINAL
681,明治神宮竹,FAC
681,北澤,PERSON
681,晚上,TIME
681,比谷,GPE
681,迪士尼,PRODUCT
681,隔天,DATE
681,富士山,LOC
681,輕井澤,PERSON
681,王子大飯店,FAC
681,下午,TIME
681,上野淺草,LOC
681,雷門,LOC
681,阿美橫町,LOC
681,新宿,GPE
681,新宿,GPE
681,羽田機場,FAC
681,早上五點,TIME
681,台灣,GPE
682,九州,GPE
682,博多釜山,GPE
682,週末,DATE
682,月份,DATE
682,班表會,ORG
682,福岡,GPE
682,韓國釜山,GPE
682,兩天,DATE
683,晚上,TIME
683,台灣虎航,ORG
683,昨天,DATE
683,大阪桃園,GPE
683,星期六,DATE
683,星期六,DATE
683,岡山,GPE
683,大阪,GPE
683,下午,TIME
683,早上,TIME
683,順飛,PERSON
683,冬季,DATE
684,五天,DATE
684,東京,GPE
684,兩,CARDINAL
684,三歲多,DATE
684,第天,DATE
684,成田,GPE
684,迪士尼飯店,FAC
684,第天,DATE
684,迪士尼飯店,FAC
684,隔天,DATE
684,八點多,TIME
684,夜間,TIME
684,迪士尼,ORG
684,迪士尼飯店,FAC
684,第天,DATE
684,東京車站,FAC
684,隔天,DATE
684,迪士尼,FAC
684,晚上,TIME
684,兩天,DATE
685,三,CARDINAL
685,元町,GPE
685,神戶,GPE
685,三,CARDINAL
685,神戶三宮,FAC
685,大阪,GPE
685,大阪,GPE
685,京橋,GPE
685,京都車站,FAC
685,京都車站,FAC
685,京都車站,FAC
685,宇治平,PERSON
685,奈良東大寺奈良公園,FAC
685,京都車站,FAC
685,奈良,GPE
685,京都車站,FAC
685,伏見稻禾大社,FAC
685,回祇園,LOC
685,京都車站,FAC
685,二,CARDINAL
685,金閣寺,FAC
685,新京,GPE
685,京都,GPE
685,京都車站,FAC
685,日,GPE
685,嵐山,LOC
685,天龍寺,LOC
685,野宮神社,FAC
685,保津川,LOC
685,嵐山,LOC
685,日,GPE
685,中午,TIME
685,元町三宮車站,FAC
685,神戶,GPE
685,花隈,PERSON
685,元町車站,FAC
685,日,GPE
685,姬路城,LOC
685,三,CARDINAL
685,近鐵日本橋,LOC
685,木津,GPE
685,王寺,ORG
685,阿倍野,FAC
685,大阪,GPE
685,近鐵日本橋,LOC
685,大阪,GPE
685,大阪車站,FAC
685,大摩天輪,LOC
685,大阪,GPE
685,近鐵日本橋,LOC
685,黑門市場,LOC
685,木津,GPE
685,臨空城,GPE
685,南海,LOC
686,大阪,GPE
686,第次,ORDINAL
686,京都,GPE
686,稻荷清水寺,FAC
686,兩,CARDINAL
686,伏見稻荷大社,FAC
686,千,CARDINAL
686,清水寺,FAC
686,伏見稻荷大社,FAC
686,伏見稻荷大社,FAC
687,大阪萬博,ORG
687,四,CARDINAL
687,第二,ORDINAL
687,冬新,ORG
687,第三,ORDINAL
687,春國際線大廳,FAC
687,第四,ORDINAL
687,關西機場,FAC
688,明年月,DATE
688,西天,DATE
688,紅葉季,GPE
688,紅葉季,PERSON
688,中午,TIME
688,關西機場,FAC
688,京都,GPE
688,下午兩點,TIME
688,四,CARDINAL
688,鴨川,LOC
688,清水寺,LOC
688,四,CARDINAL
688,嵐山日,PERSON
688,渡月橋嵐山,LOC
688,金閣寺,FAC
688,上午,TIME
688,伏見稻荷,GPE
688,下午,TIME
688,宇治,GPE
688,上午,TIME
688,京都御苑,FAC
688,中午,TIME
688,大阪港區,FAC
688,下午,TIME
688,二,ORDINAL
688,三,ORDINAL
688,大阪,GPE
688,天王寺動物園,FAC
688,通天閣,FAC
688,大阪,GPE
688,梅田商圈,FAC
688,神戶市區,GPE
688,北野,GPE
688,神戶港,GPE
688,奈良,GPE
688,下午,TIME
688,南海電鐵,FAC
688,道頓堀,LOC
688,中午,TIME
688,神戶,GPE
688,馬溫泉,LOC
688,神戶,GPE
688,京都,GPE
689,京都,GPE
689,美山伊根,GPE
689,天橋立,LOC
689,下午,TIME
689,兩天,DATE
689,天橋立,LOC
689,大阪,GPE
690,三天,DATE
690,兩夜,TIME
690,今年,DATE
690,台灣,GPE
690,三天兩夜,TIME
690,迪士尼,ORG
690,晴空塔,FAC
690,東京鐵塔,PERSON
690,東京,GPE
690,聖誕節,DATE
690,高雄,GPE
690,成田,GPE
691,兩三年,DATE
691,日本,GPE
691,東京,GPE
691,大阪,GPE
691,京都,GPE
691,九州,GPE
691,沖繩,GPE
691,日本,GPE
691,日本,NORP
691,月日,DATE
691,四天,DATE
691,白天,TIME
691,晚上,TIME
691,當天,DATE
691,日本,GPE
692,迪士尼,ORG
692,長榮,PERSON
692,羽田,GPE
692,東京,GPE
692,潮見,PERSON
692,華航,ORG
692,松山,GPE
692,早上,TIME
692,兩個小時,TIME
692,日本,GPE
693,日本,GPE
693,兩,CARDINAL
693,東照宮,FAC
693,中禪寺湖,LOC
693,頭兩天,DATE
693,東武,PERSON
693,三天,DATE
693,那天,DATE
693,東武,GPE
693,東京,GPE
693,冬天,DATE
693,早上,TIME
693,品川,GPE
693,東照宮,FAC
693,中禪寺湖,LOC
694,東京,GPE
694,東京車站,FAC
694,外苑,LOC
695,北海道,GPE
695,札幌市區,GPE
696,中華,GPE
696,日本,GPE
696,廣島,GPE
696,札幌,GPE
696,台北桃園,GPE
696,沖繩,GPE
696,高雄,GPE
696,東京,GPE
696,高雄,GPE
696,關西,GPE
696,春節期間月,DATE
696,日,GPE
696,台北,GPE
696,松山,GPE
696,東京,GPE
696,羽田,GPE
696,台北桃園名古屋,GPE
696,台北,GPE
697,第屆線上旅展,EVENT
697,今夜,TIME
697,亞洲,LOC
697,▶跨年元旦,DATE
697,▶農曆春節,DATE
697,▶和平紀念日,DATE
697,曼谷,GPE
697,新加坡,GPE
697,大阪,GPE
697,福岡,GPE
697,沖繩,GPE
697,胡志明市,GPE
697,峴港,GPE
697,札幌,GPE
697,澳門,GPE
697,吉隆坡,GPE
697,檳城,GPE
697,馬尼拉宿霧,GPE
697,年月,DATE
697,日年月,DATE
697,台,GPE
697,台灣,GPE
697,晚上,TIME
697,張國煒,PERSON
698,高沖,ORG
698,三,CARDINAL
698,當天,DATE
698,六,CARDINAL
698,六,CARDINAL
698,福岡,GPE
698,第二,ORDINAL
698,日,GPE
698,大阪,GPE
698,六,CARDINAL
698,福岡,GPE
698,第三,ORDINAL
698,六,CARDINAL
698,六,CARDINAL
698,東京,GPE
698,今天,DATE
698,福岡,GPE
698,兩,CARDINAL
698,東京,GPE
699,台北大阪,GPE
699,四萬,CARDINAL
699,台北,GPE
699,羽田,GPE
699,三萬,CARDINAL
699,羽田,PERSON
699,羽田,PERSON
699,二,CARDINAL
699,四,CARDINAL
699,大阪,GPE
700,羽田,GPE
700,東京市區,GPE
700,東京,GPE
700,第次,ORDINAL
700,東京,GPE
700,晚上,TIME
700,驚安殿,FAC
700,李芝公園,FAC
700,六本木,FAC
700,東京,GPE
700,中城,GPE
700,夜櫻晚餐森大樓,FAC
700,東京,GPE
700,東京,GPE
700,中城,GPE
700,夜櫻,GPE
700,傍晚,TIME
700,埼玉縣,GPE
700,川越,GPE
700,川越周末,DATE
700,這天,DATE
700,上野恩賜公園,FAC
700,隅田公園,FAC
700,二,ORDINAL
700,三,ORDINAL
700,千,CARDINAL
700,靖國神社,FAC
700,新宿,GPE
700,輕井澤日遊,PRODUCT
700,輕井澤,PERSON
700,兩天,DATE
700,河口湖,LOC
700,河口湖,LOC
700,新倉山,LOC
700,河口湖,LOC
700,五六兩日,DATE
700,最後三天,DATE
700,富士,LOC
700,久保田竹美術館,FAC
700,羽田機場,FAC
700,輕井澤,PERSON
700,上野京成湖,LOC
700,湖櫻花,PERSON
700,上野公園,FAC
700,銀座新橋,FAC
700,羽田直達,WORK_OF_ART
700,格拉斯麗銀座酒店,ORG
700,前兩晚,TIME
700,前三晚,TIME
700,上野,GPE
700,幾晚,TIME
700,新宿,GPE
700,新宿,GPE
700,新宿御苑,FAC
700,李,PERSON
700,河口湖,LOC
700,晚上,TIME
700,東京,GPE
700,四谷,GPE
700,羽田機場,FAC
700,豐洲,LOC
700,吉祥寺井之頭公園,FAC
701,東京迪士尼,FAC
701,億日圓,MONEY
702,今天,DATE
702,虎航,ORG
702,三,CARDINAL
702,兩,CARDINAL
702,東京,GPE
703,東京,GPE
703,第次,ORDINAL
703,池袋,GPE
703,幾分鐘,TIME
703,分鐘,TIME
703,三,CARDINAL
703,高雄,GPE
703,隔天,DATE
703,東京,GPE
703,四,CARDINAL
703,富士,LOC
703,富士,LOC
703,河口湖,LOC
703,吉田站,LOC
703,本町二丁目,GPE
703,淺間公園,FAC
703,忍野八海,LOC
703,忠靈塔,FAC
703,吉田站,FAC
703,東京,GPE
703,六大石公園,FAC
703,富士,LOC
703,新宿,GPE
703,六歌仙,PERSON
703,大石公園,FAC
703,河口湖,LOC
703,新宿,GPE
703,兩,CARDINAL
703,晚上,TIME
703,河口湖,LOC
703,代木公園站,FAC
703,代代木公園,FAC
703,新宿,GPE
703,新宿,GPE
703,東京大學,ORG
703,羽橋道具街,FAC
703,這天,DATE
703,晚上,TIME
703,六本木,FAC
703,成田,GPE
703,高雄,GPE
703,河口湖,LOC
703,三天,DATE
703,兩夜,TIME
703,三,CARDINAL
703,富士山,LOC
704,本周,DATE
704,東京,GPE
704,月底,DATE
704,周間,DATE
704,東京,GPE
704,周末,DATE
704,月底,DATE
705,東京,GPE
706,十二月,DATE
706,東京,GPE
706,七日,DATE
706,兩天,DATE
706,河口湖,LOC
706,河口湖,LOC
706,東京,GPE
706,週五,DATE
706,河口湖,LOC
706,週六,DATE
706,河口湖,LOC
706,東京,GPE
706,週末,DATE
706,河口湖,LOC
706,週六,DATE
706,河口湖,LOC
706,東京,GPE
706,週六天,DATE
706,東京,GPE
707,東京,GPE
707,東京,GPE
707,東京,GPE
707,中央總武線,FAC
707,三年前,DATE
707,東京,GPE
707,淺草,GPE
707,晚上九點,TIME
707,東京,GPE
707,錦糸町,LOC
707,兩,CARDINAL
707,錦糸町,LOC
707,上週某天,DATE
707,二,CARDINAL
707,三月初,DATE
707,三月中,DATE
707,東京車站,FAC
707,台場,LOC
707,台場,LOC
707,川崎,GPE
707,三,CARDINAL
707,第次,ORDINAL
708,九月份,DATE
708,日本,GPE
708,台灣,GPE
708,十月,DATE
708,日本,GPE
708,わん,GPE
708,わん,GPE
708,日本,GPE
708,日本,GPE
708,九月底,DATE
708,十月中旬,DATE
708,日本,GPE
708,兩,CARDINAL
708,歐盟,ORG
708,三,CARDINAL
708,六百多,CARDINAL
708,莫德納,PERSON
708,三,CARDINAL
708,六百多塊,MONEY
708,英文,LANGUAGE
708,成田機場,FAC
708,中華,GPE
708,成田機場,FAC
708,日本,GPE
708,六百多塊,MONEY
708,成田機場,FAC
708,京成旅遊中心,ORG
708,下午兩點,TIME
708,京成車站,FAC
708,前兩天,DATE
708,將近三年,DATE
708,秋葉,PERSON
708,上野,GPE
708,兩,CARDINAL
708,上野,GPE
708,御徒町,LOC
708,日本,NORP
708,麥當勞,ORG
708,漢堡,GPE
708,漢堡,GPE
708,秋葉,PERSON
708,秋葉原,FAC
708,三年,DATE
708,涼森,PERSON
708,日本,GPE
708,日本,GPE
708,第天,DATE
708,北彩花七澤米亞,GPE
708,今天,DATE
708,二十幾,CARDINAL
708,兩年多,DATE
708,日粉,PERSON
708,日本人,NORP
708,わん,GPE
708,わんさん,GPE
708,個小時,TIME
708,這兩年,DATE
708,這天,DATE
708,四,CARDINAL
708,晚上,TIME
708,日本,NORP
708,今天,DATE
708,兩,CARDINAL
708,第二,ORDINAL
708,三,CARDINAL
708,日本,NORP
708,日本,GPE
708,日本特殊廳,ORG
708,五天,DATE
708,日本,GPE
708,兩,CARDINAL
708,日本,GPE
708,川崎,GPE
708,這天,DATE
708,昨晚,TIME
708,橫濱,GPE
708,下午,TIME
708,東京餃子軒川崎店,FAC
708,華人,NORP
708,日本,GPE
708,上野,GPE
708,上野,GPE
708,上野車站,FAC
708,十分鐘,TIME
708,東橫,LOC
708,日本人,NORP
708,這幾天,DATE
708,池袋,GPE
708,三,CARDINAL
708,埼玉,GPE
708,日本,GPE
708,五百多台幣,MONEY
708,中午,TIME
708,傍晚,TIME
708,這幾天,DATE
708,半,CARDINAL
708,富田沾麵,PRODUCT
708,日本,GPE
708,日本,NORP
708,富田桑,PERSON
708,快三年,DATE
708,這幾天,DATE
708,東京車站丸之內口,GPE
708,亞瑟士專賣店,FAC
708,台灣,GPE
708,七~八,CARDINAL
708,台灣,GPE
708,六,CARDINAL
708,最後幾天,DATE
708,東橫人形町,LOC
708,週五週六,DATE
708,上野,GPE
708,三軒茶屋,FAC
708,兩,CARDINAL
708,幾百,CARDINAL
708,幾十,CARDINAL
708,兩,CARDINAL
708,昨天,DATE
708,戶田,PERSON
708,戶田開,PERSON
708,吉野家牛丼,PRODUCT
708,麥當勞,ORG
708,漢堡,GPE
708,隔天,DATE
708,羅,PERSON
708,神保町,LOC
708,オム,GPE
708,下午三點,TIME
708,日本,NORP
708,烏龍麵店丸香,ORG
708,這天晚上,TIME
708,日,GPE
708,漢堡王,ORG
708,漢堡,GPE
708,八成,PERCENT
708,週六,DATE
708,這天,DATE
708,田真琴,PERSON
708,戶田,PERSON
708,今天,DATE
708,十三,CARDINAL
708,第個,ORDINAL
708,日本,GPE
708,台灣,GPE
708,戶田,PERSON
708,這天晚上,TIME
708,上週,DATE
708,東京車站,FAC
708,上週,DATE
708,上週,DATE
708,麥當勞,ORG
708,日本,GPE
708,分鐘,TIME
708,兩,CARDINAL
708,分鐘,TIME
708,四小時,TIME
708,四,CARDINAL
708,三年,DATE
708,今天,DATE
708,戶田,PERSON
708,當晚,TIME
708,最後天,DATE
708,戶田真琴,PERSON
708,羅,PERSON
708,中午,TIME
708,富田沾麵,PRODUCT
708,第二,ORDINAL
708,星巴克,ORG
708,前晚,TIME
708,五年,DATE
708,這天,DATE
708,富田桑,PERSON
708,第次,ORDINAL
708,富田桑邊,PERSON
708,富田桑,PERSON
708,台灣,GPE
708,後天,DATE
708,明天,DATE
708,田真琴,PERSON
708,第三,ORDINAL
708,明年月,DATE
708,這天,DATE
708,東條夏,PERSON
708,這兩年,DATE
708,高橋,PERSON
708,日本,GPE
708,這兩年八個月,DATE
708,日文,LANGUAGE
708,這兩年,DATE
708,東條夏,PERSON
708,第三,ORDINAL
708,富田沾麵,PRODUCT
708,富田桑,PERSON
708,日本,NORP
708,漢堡,GPE
708,人形町,LOC
708,三點,TIME
708,兩,CARDINAL
708,七,CARDINAL
708,兩,CARDINAL
708,靜岡,GPE
708,さわやか,GPE
708,千多日幣,MONEY
708,日文,LANGUAGE
708,八點,TIME
708,日,GPE
708,前兩天,DATE
708,上野,GPE
708,班國際線,FAC
708,麥當勞,ORG
708,麥克,PERSON
708,漢堡,GPE
708,台灣,GPE
708,四,CARDINAL
708,日本,GPE
708,台灣,GPE
708,三,CARDINAL
708,兩杯米,QUANTITY
708,日幣,NORP
709,東京,GPE
709,迪士尼,ORG
710,兩,CARDINAL
710,日文,LANGUAGE
711,大阪,GPE
711,京都,GPE
711,京都,GPE
711,延曆寺,LOC
711,比叡山,LOC
711,京都車站,FAC
711,京都,GPE
711,東塔地區,LOC
711,西塔,ORG
711,橫川,LOC
711,冬天,DATE
711,橫川,LOC
711,夏天,DATE
712,北海道,GPE
712,五天,DATE
712,兩,CARDINAL
712,札幌,GPE
712,美瑛,GPE
712,美瑛,GPE
712,七星樹,PERSON
712,聖誕樹,PRODUCT
712,晚上,TIME
713,北九州,LOC
713,明年,DATE
713,第次,ORDINAL
713,九州,GPE
713,沖繩,GPE
